season,daynum,wteam,wscore,lteam,lscore,wloc,numot,line_wloc,line,lineavg,linesag,linesage,linesagp,linepom,linemoore,linepugh,lineopen,linedok,linefox,linepig
2008,4,1390,111,1217,56,H,0,H,23.00,22.96,19.49,19.49,19.49,,30.04,,23.00,18.70,22.00,
2008,4,1397,80,1396,63,H,0,H,17.00,17.15,12.72,12.72,12.72,,32.33,,17.50,13.05,19.00,
2008,4,1406,83,1259,69,H,0,H,-3.00,4.97,3.81,3.81,3.81,,5.07,,-1.50,6.29,7.00,
2008,4,1408,77,1120,62,H,0,H,2.50,-2.61,-3.08,-3.08,-3.08,,-3.87,,.00,-1.37,3.00,
2008,4,1414,74,1258,61,H,0,H,9.00,7.71,4.41,4.41,4.41,,12.99,,9.50,4.34,7.00,
2008,4,1417,69,1340,48,H,0,H,23.50,24.25,21.83,21.83,21.83,,28.08,,23.50,19.36,26.00,
2008,4,1422,83,1210,74,A,0,A,-16.50,-21.28,-24.45,-24.45,-24.45,,-23.43,,-17.00,-17.06,-18.00,
2008,4,1424,76,1286,65,H,0,H,18.00,22.14,19.84,19.84,19.84,,24.73,,18.50,18.25,26.00,
2008,4,1439,69,1189,64,H,0,H,18.00,22.63,21.77,21.77,21.77,,23.18,,17.50,19.41,20.00,
2008,4,1441,63,1132,60,N,0,N,1.50,-1.41,-3.17,-3.17,-3.17,,4.77,,-1.50,-5.26,-2.00,
2008,4,1448,85,1193,60,H,0,H,14.00,12.67,15.33,15.33,15.33,,10.28,,13.00,13.95,12.00,
2008,4,1450,68,1186,41,H,0,H,25.00,20.82,14.83,14.83,14.83,,33.67,,25.50,15.03,26.00,
2008,5,1102,71,1294,62,H,0,H,15.50,26.28,25.86,25.86,25.86,,24.01,,16.00,23.52,28.00,
2008,5,1132,78,1125,67,N,0,N,-6.00,-7.54,-4.31,-4.31,-4.31,,-14.17,,,-2.33,-8.00,
2008,5,1140,74,1253,34,A,0,A,9.50,4.51,3.39,3.39,3.39,,12.91,,8.00,2.25,6.00,
2008,5,1153,66,1441,64,H,0,H,9.00,14.98,18.20,18.20,18.20,,15.01,,8.00,12.22,14.00,
2008,5,1171,98,1440,87,N,0,A,-5.00,-3.95,-4.30,-4.30,-4.30,,-2.11,,-6.00,-1.75,-11.00,
2008,5,1178,61,1245,60,H,0,H,-5.50,-3.80,-2.50,-2.50,-2.50,,-12.65,,-5.50,-.89,-6.00,
2008,5,1201,71,1251,62,H,0,H,13.00,14.75,16.05,16.05,16.05,,16.80,,12.00,12.93,12.00,
2008,5,1207,68,1456,53,H,0,H,23.50,26.08,24.63,24.63,24.63,,30.26,,23.00,21.22,29.00,
2008,5,1227,84,1133,75,H,0,H,-5.00,-5.06,-3.74,-3.74,-3.74,,-6.56,,-5.00,-1.40,-2.00,
2008,5,1269,102,1296,87,N,0,N,14.50,12.70,8.16,8.16,8.16,,12.57,,15.00,11.60,14.00,
2008,5,1280,75,1256,45,H,0,H,22.50,19.41,16.26,16.26,16.26,,27.00,,22.50,14.03,23.00,
2008,5,1293,66,1351,65,H,0,H,5.50,6.84,8.47,8.47,8.47,,5.74,,6.00,7.24,8.00,
2008,5,1320,62,1142,55,H,0,H,14.00,16.50,15.76,15.76,15.76,,14.31,,13.00,14.94,16.00,
2008,5,1332,100,1337,70,H,0,H,26.50,24.08,18.66,18.66,18.66,,38.58,,26.00,17.18,30.00,
2008,5,1334,90,1444,76,N,0,N,-4.00,-4.00,-1.39,-1.39,-1.39,,-10.75,,-4.50,-1.19,-8.00,
2008,5,1361,78,1339,64,N,0,N,10.50,11.83,10.39,10.39,10.39,,18.79,,10.50,8.39,13.00,
2008,5,1364,79,1217,61,N,0,N,17.00,10.58,5.74,5.74,5.74,,13.78,,16.50,10.44,12.00,
2008,5,1388,72,1179,66,H,0,H,9.50,8.10,5.87,5.87,5.87,,15.97,,10.00,4.78,8.00,
2008,5,1390,97,1322,58,H,0,H,21.00,20.00,13.92,13.92,13.92,,26.73,,20.00,16.46,22.00,
2008,5,1403,68,1415,56,H,0,H,20.00,23.92,22.62,22.62,22.62,,21.18,,19.50,20.11,25.00,
2008,5,1405,57,1283,53,H,0,H,-2.00,-2.38,-3.16,-3.16,-3.16,,-3.09,,-2.50,.14,-1.00,
2008,5,1412,86,1209,63,A,0,A,9.50,7.61,7.44,7.44,7.44,,13.12,,8.50,3.04,4.00,
2008,5,1423,98,1158,91,H,1,H,6.50,1.69,4.10,4.10,4.10,,1.84,,6.00,1.10,-2.00,
2008,5,1435,81,1122,67,H,0,H,11.50,17.30,17.39,17.39,17.39,,17.48,,12.00,15.75,17.00,
2008,5,1451,78,1429,71,H,0,H,-3.50,-2.78,-4.03,-4.03,-4.03,,-3.60,,-3.00,-2.44,-3.00,
2008,5,1462,90,1369,59,H,0,H,25.00,25.65,23.88,23.88,23.88,,29.94,,24.00,20.60,27.00,
2008,6,1125,79,1441,70,N,0,N,1.50,6.78,7.48,7.48,7.48,,7.03,,3.00,5.71,7.00,
2008,6,1132,69,1153,67,A,0,A,-8.00,-12.15,-15.03,-15.03,-15.03,,-17.13,,-7.50,-8.82,-9.00,
2008,6,1142,88,1296,78,N,0,N,6.50,2.33,-1.24,-1.24,-1.24,,5.13,,,2.61,4.00,
2008,6,1196,93,1399,65,H,0,H,18.00,24.22,26.02,26.02,26.02,,23.62,,18.50,22.44,28.00,
2008,6,1210,99,1398,85,A,0,A,7.00,14.72,14.99,14.99,14.99,,22.84,,8.50,9.91,14.00,
2008,6,1211,77,1285,54,H,0,H,13.00,14.26,16.20,16.20,16.20,,14.12,,13.50,12.15,15.00,
2008,6,1214,72,1409,55,N,0,N,-9.50,-10.87,-8.45,-8.45,-8.45,,-13.17,,-10.00,-4.91,-12.00,
2008,6,1217,90,1322,60,N,0,N,-5.50,-5.56,-5.57,-5.57,-5.57,,-6.52,,,-5.78,-4.00,
2008,6,1228,63,1318,55,H,0,H,18.50,19.17,18.06,18.06,18.06,,24.83,,19.00,16.73,17.00,
2008,6,1259,89,1335,68,H,0,H,5.00,-1.94,-5.29,-5.29,-5.29,,3.56,,5.00,-2.92,2.00,
2008,6,1265,89,1174,78,H,0,H,11.00,14.29,13.55,13.55,13.55,,13.16,,11.00,11.89,18.00,
2008,6,1268,79,1316,50,H,0,H,33.00,36.41,35.00,35.00,35.00,,37.87,,32.50,30.71,36.00,
2008,6,1276,72,1135,57,H,0,H,14.00,16.29,19.37,19.37,19.37,,9.03,,13.50,15.73,15.00,
2008,6,1320,75,1269,68,H,0,H,4.00,5.87,6.36,6.36,6.36,,6.06,,3.00,4.90,4.00,
2008,6,1332,80,1334,64,H,0,H,15.50,18.68,15.19,15.19,15.19,,25.87,,16.00,13.19,23.00,
2008,6,1338,69,1387,58,H,0,H,13.50,14.40,15.18,15.18,15.18,,12.45,,13.00,13.55,13.00,
2008,6,1339,73,1251,62,N,0,N,1.00,1.80,4.10,4.10,4.10,,-1.34,,,2.38,-1.00,
2008,6,1359,50,1191,49,A,0,A,-12.00,-11.38,-8.58,-8.58,-8.58,,-9.86,,-12.00,-9.93,-15.00,
2008,6,1361,89,1201,72,A,0,A,-3.00,-.54,-1.56,-1.56,-1.56,,.47,,-2.00,-1.63,-.01,
2008,6,1390,67,1364,48,H,0,H,15.50,16.99,13.75,13.75,13.75,,21.29,,14.50,15.29,18.00,
2008,6,1416,63,1305,60,H,0,H,2.00,-1.66,-4.54,-4.54,-4.54,,5.51,,1.00,-2.62,.01,
2008,6,1444,70,1337,65,N,0,N,9.00,7.56,4.86,4.86,4.86,,19.15,,9.00,4.90,11.00,
2008,7,1114,71,1258,40,A,0,A,.00,-4.48,-5.47,-5.26,-5.45,,-2.29,,-2.00,-5.50,-5.00,
2008,7,1130,68,1194,62,H,0,H,17.50,22.10,22.68,23.69,22.53,,24.48,,17.00,18.86,21.00,
2008,7,1150,84,1111,78,H,0,H,3.50,1.44,6.55,7.74,5.77,,-3.82,,2.50,3.45,-3.00,
2008,7,1155,91,1202,46,H,0,H,24.00,22.69,19.65,21.89,16.74,,35.89,,23.50,14.73,21.00,
2008,7,1162,47,1175,41,N,0,N,4.00,-.04,-5.81,-5.27,-6.56,,13.35,,3.50,-4.11,3.00,
2008,7,1181,86,1308,61,H,0,H,18.00,18.88,18.83,16.99,25.11,,17.71,,17.00,16.05,18.00,
2008,7,1199,92,1204,67,H,0,H,16.50,19.17,17.04,16.92,17.06,,25.91,,16.00,15.08,17.00,
2008,7,1231,99,1151,79,H,0,H,24.00,20.95,21.22,21.78,19.73,,20.94,,24.00,14.91,20.00,
2008,7,1268,70,1214,64,H,0,H,15.00,20.65,15.76,17.37,14.16,,23.73,,16.50,20.31,25.00,
2008,7,1281,87,1141,76,H,0,H,14.50,17.40,16.91,17.20,15.69,,18.51,,15.00,14.76,15.00,
2008,7,1307,92,1186,57,H,0,H,21.00,14.96,14.26,13.38,15.23,,20.61,,19.50,10.34,17.00,
2008,7,1326,91,1453,68,H,0,H,15.00,19.07,19.91,19.09,19.95,,14.96,,15.50,18.62,21.00,
2008,7,1332,97,1444,88,H,0,H,16.00,19.19,20.01,18.63,21.41,,19.54,,16.00,13.64,19.00,
2008,7,1334,84,1337,76,N,0,N,9.00,9.01,12.41,13.77,11.24,,11.56,,9.00,5.76,7.00,
2008,7,1376,103,1154,42,H,0,H,23.50,24.79,28.45,27.30,28.84,,27.45,,21.00,21.53,20.00,
2008,7,1386,86,1192,66,N,0,N,17.50,15.12,14.35,14.69,12.99,,21.36,,17.00,13.30,15.00,
2008,7,1393,97,1373,89,H,0,H,15.00,18.12,21.48,21.64,20.54,,15.03,,16.00,15.49,16.00,
2008,7,1409,83,1316,66,N,0,N,15.50,16.29,9.24,10.74,7.60,,22.62,,15.00,17.71,19.00,
2008,7,1417,83,1464,52,H,0,H,28.50,26.88,24.96,24.97,24.69,,36.15,,28.50,21.11,29.00,
2008,8,1112,76,1319,69,H,0,H,20.50,20.07,21.22,22.09,19.75,,18.73,,20.00,17.33,21.00,
2008,8,1138,76,1378,69,H,0,H,-2.00,2.49,4.93,7.62,2.08,,.47,,,3.18,.01,
2008,8,1176,76,1461,65,H,0,H,-8.00,-10.86,-6.08,-5.79,-6.06,,-19.40,,-9.00,-6.94,-12.00,
2008,8,1206,56,1156,47,H,0,H,14.50,15.21,11.40,12.74,10.30,,24.85,,14.50,12.02,18.00,
2008,8,1211,80,1225,43,H,0,H,25.00,27.95,30.28,28.69,31.99,,28.98,,28.00,21.35,25.00,
2008,8,1260,72,1183,65,A,0,A,2.50,7.04,10.37,10.83,8.87,,.45,,4.00,5.44,5.00,
2008,8,1275,59,1462,57,H,0,H,-4.50,-1.57,-1.27,.36,-3.62,,-3.87,,-4.50,-.73,.01,
2008,8,1277,86,1152,53,H,0,H,26.50,27.08,25.03,26.52,22.89,,37.78,,,19.11,28.00,
2008,8,1279,81,1375,78,H,0,H,11.50,12.72,11.24,9.16,13.92,,12.88,,10.00,9.33,17.00,
2008,8,1281,79,1200,55,H,0,H,9.00,8.83,8.81,10.10,7.53,,6.36,,8.00,9.50,9.00,
2008,8,1286,74,1253,56,H,0,H,9.50,2.36,5.41,.25,11.61,,1.81,,7.50,2.21,1.00,
2008,8,1305,77,1414,68,A,0,A,1.50,3.45,4.74,2.94,6.58,,-2.19,,2.00,4.92,5.00,
2008,8,1326,68,1162,54,H,0,H,25.50,26.21,28.35,29.06,27.09,,21.01,,26.00,24.86,26.00,
2008,8,1350,67,1187,65,A,1,A,-3.50,-1.32,-2.76,-4.10,-2.01,,-.29,,-2.50,-.40,-1.00,
2008,8,1373,88,1192,66,N,0,N,12.00,6.93,1.75,2.14,1.05,,14.02,,13.50,4.83,12.00,
2008,8,1393,72,1386,69,H,0,H,5.50,8.00,8.96,9.26,8.60,,7.48,,,6.00,11.00,
2008,8,1395,76,1349,49,H,0,H,11.00,4.22,2.60,2.55,2.76,,6.16,,10.00,2.43,8.00,
2008,8,1401,67,1331,53,H,0,H,15.50,16.27,13.11,12.74,13.94,,21.10,,15.50,13.19,19.00,
2008,8,1428,77,1219,64,N,0,N,6.50,5.20,4.00,3.91,4.19,,6.20,,5.50,9.06,1.00,
2008,8,1431,77,1394,62,N,0,N,11.00,7.60,8.96,7.11,10.92,,6.38,,,,6.00,
2008,8,1435,77,1405,70,A,0,A,5.00,2.74,-.12,-.02,-.16,,10.61,,,1.52,3.00,
2008,8,1450,86,1129,74,A,0,A,8.50,5.85,3.27,1.11,5.27,,10.85,,9.00,2.91,7.00,
2008,8,1453,70,1175,50,N,0,N,6.50,9.25,9.71,12.08,7.43,,16.49,,,5.53,8.00,
2008,8,1464,69,1451,66,N,0,N,-3.00,-3.92,-6.55,-5.86,-7.36,,-7.02,,,-5.29,2.00,
2008,9,1133,65,1235,56,H,0,H,10.00,8.92,7.08,4.53,9.37,,9.28,,9.50,7.28,11.00,
2008,9,1139,76,1232,48,H,0,H,13.00,15.61,16.68,16.29,17.30,,14.04,,15.50,11.97,20.00,
2008,9,1140,90,1226,69,H,0,H,17.00,22.24,19.86,17.60,25.08,,22.65,,19.50,17.22,28.00,
2008,9,1143,67,1379,59,H,0,H,7.50,9.98,12.09,12.46,11.33,,11.83,,8.00,8.16,4.00,
2008,9,1229,90,1369,71,H,0,H,17.00,19.15,17.16,16.80,17.22,,23.06,,17.00,14.71,20.00,
2008,9,1234,59,1294,47,H,0,H,15.50,23.32,20.15,22.36,18.15,,27.51,,14.50,21.32,24.00,
2008,9,1269,89,1463,80,H,0,H,11.00,14.64,15.39,14.64,16.22,,13.01,,13.00,13.12,15.00,
2008,9,1277,83,1419,65,H,0,H,23.50,25.31,23.60,21.27,26.70,,26.51,,22.50,20.70,27.00,
2008,9,1308,75,1413,65,H,0,H,16.00,19.60,18.20,16.56,19.26,,23.23,,17.50,14.56,23.00,
2008,9,1314,72,1172,68,A,0,A,11.00,10.70,10.56,11.88,9.70,,10.00,,10.50,12.31,2.00,
2008,9,1317,82,1329,73,H,0,H,-5.00,-7.76,-8.00,-4.62,-14.00,,-7.97,,-6.00,-4.81,.01,
2008,9,1343,66,1233,58,H,0,H,5.50,9.25,8.32,10.85,5.82,,6.85,,5.50,7.36,10.00,
2008,9,1348,75,1135,61,A,0,A,6.00,1.71,-.01,-.83,1.27,,7.03,,6.00,.94,1.00,
2008,9,1387,66,1178,58,H,0,H,11.00,8.55,5.45,4.32,6.53,,14.44,,11.00,8.13,13.00,
2008,9,1394,86,1331,81,N,1,N,-9.50,-7.95,-11.36,-12.34,-10.54,,-8.11,,-9.50,-2.77,-5.00,
2008,9,1401,81,1431,76,H,0,H,13.50,15.01,12.27,14.89,9.52,,21.14,,14.00,13.34,18.00,
2008,9,1449,83,1428,77,H,0,H,8.00,11.25,7.10,6.35,7.97,,15.82,,7.00,9.98,12.00,
2008,9,1454,81,1123,74,A,1,A,2.50,-.10,1.95,2.21,1.32,,-2.15,,2.00,.11,-.01,
2008,10,1111,81,1252,58,N,0,H,8.50,15.01,18.26,19.28,17.60,,11.11,,8.00,9.44,21.00,
2008,10,1116,75,1158,49,N,0,H,15.50,15.43,14.56,15.24,13.87,,26.24,,14.00,8.89,17.00,
2008,10,1142,83,1429,69,H,0,H,3.00,.03,1.21,-1.14,3.52,,.94,,1.00,-2.08,3.00,
2008,10,1155,84,1280,82,A,0,A,-3.50,-2.74,-4.86,-6.48,.08,,.86,,-4.50,-3.66,-8.00,
2008,10,1161,69,1333,56,N,0,A,-6.00,-5.13,-8.62,-5.10,-13.07,,-2.81,,-4.00,-3.92,-3.00,
2008,10,1163,78,1205,66,N,0,H,13.50,17.00,11.26,11.91,10.79,,34.36,,12.50,15.94,19.00,
2008,10,1186,59,1415,51,H,0,H,1.50,7.56,9.01,14.52,2.76,,4.55,,.00,8.91,8.00,
2008,10,1207,74,1276,52,H,0,H,14.00,12.88,8.64,9.87,7.73,,26.32,,14.50,8.40,17.00,
2008,10,1268,74,1318,72,H,1,H,17.50,15.81,12.45,16.84,8.80,,23.59,,17.00,15.11,16.00,
2008,10,1272,63,1328,53,N,0,H,7.50,6.70,3.91,5.76,1.34,,10.99,,8.50,5.14,14.00,
2008,10,1274,85,1265,61,N,0,H,8.00,8.11,7.65,7.42,7.40,,12.21,,7.50,4.29,12.00,
2008,10,1301,66,1456,47,H,0,H,16.50,16.20,16.63,18.79,13.99,,17.41,,17.50,15.66,20.00,
2008,10,1344,66,1396,64,N,0,H,6.00,11.72,8.16,8.80,7.01,,24.40,,6.00,4.96,12.00,
2008,10,1363,78,1292,77,A,0,A,-11.50,-9.11,-9.57,-9.74,-9.08,,-13.96,,-11.00,-7.76,-11.00,
2008,10,1390,71,1321,60,A,0,A,8.50,7.83,7.30,4.51,11.86,,12.51,,9.50,3.96,7.00,
2008,10,1425,74,1154,47,A,0,A,22.00,18.14,10.62,10.46,16.25,,28.30,,23.50,12.77,16.00,
2008,10,1433,73,1222,72,N,0,H,-2.00,3.63,2.86,4.80,.77,,2.69,,-1.00,3.12,7.00,
2008,11,1124,64,1455,55,N,0,N,5.00,2.15,-.65,-5.62,3.61,,17.31,,4.00,-4.16,1.00,
2008,11,1158,79,1396,76,N,0,N,-6.00,-2.98,-5.37,-3.49,-7.34,,3.23,,-5.50,-1.59,-2.00,
2008,11,1194,68,1391,62,N,0,N,10.00,7.49,5.53,3.73,8.04,,10.15,,10.00,5.43,10.00,
2008,11,1199,78,1412,70,N,0,N,3.50,4.67,.09,1.65,-2.21,,10.02,,3.00,5.88,5.00,
2008,11,1204,72,1156,70,N,0,N,-2.00,.96,-2.89,-1.73,-4.11,,5.74,,-2.00,1.13,3.00,
2008,11,1210,82,1150,77,N,0,N,10.00,7.85,-.34,-1.03,.23,,22.37,,9.00,6.91,11.00,
2008,11,1222,64,1265,58,N,0,N,12.00,7.61,6.12,2.22,10.32,,10.91,,,4.41,7.00,
2008,11,1228,79,1218,77,A,0,A,3.00,2.69,6.71,8.74,4.95,,.25,,3.00,2.65,-.01,
2008,11,1256,64,1418,56,H,0,H,3.00,5.77,4.36,5.14,3.50,,1.66,,4.00,5.87,9.00,
2008,11,1272,81,1163,70,N,0,N,9.00,6.84,5.48,1.07,7.30,,9.27,,9.00,4.25,10.00,
2008,11,1274,69,1433,63,N,0,N,3.00,-.02,2.00,-2.50,6.13,,.61,,1.00,-1.39,2.00,
2008,11,1286,86,1129,84,H,0,H,-2.00,-2.98,.26,-2.39,2.79,,-9.16,,-2.50,-1.28,1.00,
2008,11,1292,68,1252,62,H,0,H,11.00,12.10,14.72,15.63,14.11,,10.64,,10.50,8.02,12.00,
2008,11,1307,88,1342,57,H,0,H,31.50,28.76,35.83,38.06,35.54,,17.05,,30.00,31.25,,
2008,11,1310,79,1141,73,H,0,H,3.00,4.37,5.31,7.88,2.76,,-1.32,,3.00,8.61,8.00,
2008,11,1323,76,1284,33,N,0,N,18.00,20.26,16.23,18.03,14.89,,30.44,,18.50,14.25,21.00,
2008,11,1328,69,1205,55,N,0,N,13.00,15.60,10.51,4.99,16.56,,29.47,,14.00,12.13,15.00,
2008,11,1330,66,1405,35,H,0,H,9.50,6.79,3.83,3.76,3.90,,6.03,,8.50,7.38,8.00,
2008,11,1336,93,1145,40,H,0,H,16.00,15.58,11.72,11.11,12.65,,22.55,,16.00,10.90,18.00,
2008,11,1340,75,1237,73,N,0,N,-3.00,.14,-.24,.87,-1.36,,1.37,,-1.50,-.92,-1.00,
2008,11,1344,67,1116,51,N,0,N,-6.50,-5.33,-4.55,-1.38,-7.74,,-8.35,,-6.50,-3.97,-5.00,
2008,11,1348,74,1378,67,N,0,N,7.00,8.96,15.32,16.19,14.68,,8.17,,7.00,1.10,8.00,
2008,11,1363,64,1111,62,N,0,N,-6.50,-7.89,-3.34,-.68,-6.11,,-10.81,,-7.00,-7.74,-14.00,
2008,11,1382,61,1258,50,N,0,N,3.00,.53,6.10,3.52,8.89,,-3.37,,1.50,-2.83,-1.00,
2008,11,1393,80,1200,63,H,0,H,11.00,10.81,11.76,14.00,10.29,,8.42,,9.50,12.87,13.00,
2008,11,1400,73,1413,42,H,0,H,24.50,29.54,26.22,29.58,23.55,,36.54,,24.50,23.88,32.00,
2008,11,1409,75,1117,59,H,0,H,9.50,8.35,5.35,7.64,3.21,,7.65,,9.50,6.66,13.00,
2008,11,1444,63,1260,61,A,0,A,-1.50,-4.13,-7.06,-8.63,-5.55,,3.87,,-1.50,-4.40,-3.00,
2008,11,1450,74,1225,43,H,0,H,26.50,28.13,25.97,26.07,26.49,,33.54,,28.50,22.29,28.00,
2008,11,1457,72,1227,58,N,0,N,3.00,3.46,2.70,3.01,2.03,,2.64,,4.00,3.19,7.00,
2008,12,1111,84,1292,79,A,0,A,-1.00,.34,.14,-3.33,3.48,,-2.54,,-1.00,.79,4.00,
2008,12,1132,86,1287,70,H,0,H,12.50,12.35,16.63,14.90,18.64,,9.60,,12.50,10.79,16.00,
2008,12,1139,60,1191,47,A,0,A,10.00,8.80,12.25,11.94,12.87,,8.93,,9.50,3.96,4.00,
2008,12,1150,64,1227,63,N,0,N,4.50,-1.17,-.60,-2.36,1.15,,-5.66,,4.00,.95,1.00,
2008,12,1156,69,1199,66,N,1,N,-12.50,-19.00,-18.05,-19.15,-17.00,,-27.71,,-12.00,-15.07,-16.00,
2008,12,1161,87,1398,68,N,0,N,-2.00,8.18,6.97,10.90,2.98,,8.20,,-2.50,5.80,9.00,
2008,12,1169,97,1337,89,A,0,A,-2.00,-1.65,-1.77,-.16,-3.38,,.68,,-1.50,-4.08,-3.00,
2008,12,1177,54,1321,53,H,0,H,11.50,11.85,9.53,11.16,7.82,,13.52,,12.00,10.70,15.00,
2008,12,1182,86,1349,59,A,0,A,7.00,.51,4.11,-4.32,16.03,,-3.22,,4.50,-5.03,-1.00,
2008,12,1189,71,1209,49,H,0,H,4.50,6.00,7.29,4.66,9.59,,6.92,,5.50,3.64,9.00,
2008,12,1196,88,1353,63,H,0,H,16.00,20.22,17.75,12.93,24.16,,16.69,,16.00,20.52,27.00,
2008,12,1204,59,1412,57,N,0,N,-11.00,-10.74,-8.82,-3.41,-16.39,,-12.56,,-11.00,-7.81,-8.00,
2008,12,1206,67,1173,56,H,0,H,7.50,8.37,7.24,8.09,6.69,,7.92,,7.50,5.42,9.00,
2008,12,1211,84,1415,48,H,0,H,25.50,30.32,30.77,29.70,33.08,,33.27,,24.50,23.25,29.00,
2008,12,1220,73,1264,71,H,1,H,7.00,6.41,.25,3.55,-3.64,,10.07,,8.00,7.09,11.00,
2008,12,1241,72,1171,57,A,0,A,4.00,.23,2.08,-1.17,5.31,,1.07,,4.00,-2.33,-3.00,
2008,12,1252,79,1363,72,N,0,N,-5.50,-6.23,-16.44,-21.45,-13.02,,.60,,-4.50,1.01,-4.00,
2008,12,1253,66,1226,61,H,1,H,-1.50,2.27,-1.07,3.36,-6.95,,.92,,.00,4.33,8.00,
2008,12,1258,83,1342,76,N,0,N,8.00,6.60,9.60,9.97,9.64,,-3.97,,9.50,18.52,,
2008,12,1269,93,1453,78,H,0,H,10.50,11.20,11.90,10.27,13.54,,9.41,,10.50,9.05,12.00,
2008,12,1280,86,1404,70,H,0,H,25.00,29.12,26.20,25.64,28.28,,37.80,,26.00,22.52,32.00,
2008,12,1283,79,1422,52,H,0,H,7.00,9.86,4.04,3.67,4.38,,9.24,,6.50,12.18,11.00,
2008,12,1284,59,1455,50,N,0,N,-9.00,-11.82,-7.64,-10.97,-4.50,,-10.53,,-10.00,-11.68,-14.00,
2008,12,1294,64,1176,46,H,0,H,6.50,5.50,3.63,-.77,7.88,,10.32,,6.00,3.46,10.00,
2008,12,1305,67,1365,54,H,0,H,8.50,9.07,8.66,8.37,9.14,,4.83,,7.00,10.24,10.00,
2008,12,1307,81,1382,54,H,0,H,20.00,19.00,15.72,19.22,12.59,,24.99,,19.50,13.85,20.00,
2008,12,1317,78,1232,69,H,0,H,6.50,7.05,10.99,6.63,16.01,,4.97,,6.00,3.92,10.00,
2008,12,1325,102,1165,89,H,0,H,10.00,12.54,12.21,11.60,12.97,,15.04,,11.00,9.96,9.00,
2008,12,1332,85,1339,61,A,0,A,14.00,15.34,13.84,16.91,11.46,,23.69,,14.00,7.92,13.00,
2008,12,1340,66,1103,63,N,0,N,-6.00,-7.70,-.58,-4.44,2.74,,-12.56,,-6.50,-6.76,-9.00,
2008,12,1348,80,1391,65,N,0,N,20.00,20.76,22.74,22.55,22.95,,23.67,,20.50,9.34,23.00,
2008,12,1351,76,1174,71,H,0,H,7.50,9.01,8.56,8.24,8.98,,8.17,,7.00,7.73,12.00,
2008,12,1356,88,1296,68,H,0,H,22.50,24.64,23.71,25.75,21.53,,27.03,,22.50,20.35,26.00,
2008,12,1362,93,1170,63,H,0,H,12.00,15.07,16.94,18.57,15.63,,16.93,,12.50,10.64,15.00,
2008,12,1373,79,1390,67,H,0,H,-8.50,-10.76,-10.46,-10.75,-11.03,,-13.59,,-8.50,-5.98,-3.00,
2008,12,1378,100,1194,69,N,0,N,4.50,2.71,-3.83,-8.80,.40,,5.89,,,2.23,5.00,
2008,12,1387,83,1202,69,H,0,H,18.50,16.93,16.75,17.12,16.80,,24.44,,17.00,11.33,17.00,
2008,12,1414,70,1429,51,H,0,H,3.50,1.82,2.90,.50,5.28,,1.90,,3.00,-.73,2.00,
2008,12,1424,66,1360,55,A,0,A,.00,1.82,-.12,2.23,-1.90,,-1.59,,1.00,3.58,5.00,
2008,12,1425,85,1376,75,A,0,A,-3.00,-6.15,-13.04,-6.27,-23.65,,.61,,-1.00,-4.33,-5.00,
2008,12,1438,75,1112,72,A,0,A,-7.00,-4.86,-7.03,-9.18,-5.53,,-3.26,,-6.00,-5.27,-4.00,
2008,12,1443,87,1293,63,H,0,H,11.50,11.47,11.71,7.82,16.01,,15.15,,11.50,8.67,8.00,
2008,12,1458,78,1160,52,H,0,H,20.00,21.49,15.81,11.24,26.68,,19.38,,18.50,20.53,26.00,
2008,13,1103,74,1398,72,N,0,N,9.50,14.01,8.71,12.58,4.94,,21.26,,11.00,10.78,16.00,
2008,13,1116,70,1433,60,N,0,N,7.00,3.27,2.28,1.38,3.12,,8.55,,7.50,2.53,4.00,
2008,13,1124,68,1323,64,N,0,N,-6.00,-10.36,-12.04,-8.72,-18.32,,-5.69,,-5.50,-9.30,-8.00,
2008,13,1155,66,1330,53,H,0,H,13.50,13.12,12.11,9.59,15.52,,17.37,,13.00,7.55,13.00,
2008,13,1156,76,1194,66,N,0,A,6.00,3.91,8.29,6.67,10.26,,-4.40,,,.05,-.01,
2008,13,1161,64,1340,63,N,0,N,-2.50,.82,1.66,-2.86,6.40,,-1.21,,-3.00,2.84,2.00,
2008,13,1204,68,1391,55,N,0,N,10.50,14.30,20.03,20.43,19.64,,11.64,,11.50,4.90,15.00,
2008,13,1222,84,1158,69,N,0,N,7.50,6.92,4.58,3.25,6.00,,13.46,,8.00,3.58,6.00,
2008,13,1229,89,1423,73,H,0,H,10.50,10.44,4.12,3.21,4.97,,16.83,,12.00,8.46,16.00,
2008,13,1274,64,1344,58,N,0,N,1.50,-1.38,.90,-1.25,2.59,,-2.41,,1.00,-1.47,-1.00,
2008,13,1307,86,1258,58,H,0,H,25.00,23.01,26.37,24.63,28.35,,23.54,,23.50,12.70,22.00,
2008,13,1309,65,1301,63,A,0,A,-18.00,-18.40,-17.48,-16.02,-18.98,,-21.99,,-18.00,-15.19,-21.00,
2008,13,1314,107,1233,72,H,0,H,34.50,35.04,28.36,33.20,24.79,,41.17,,34.00,27.79,41.00,
2008,13,1320,73,1454,66,A,0,A,2.50,4.26,1.92,4.81,.04,,7.43,,1.00,1.39,2.00,
2008,13,1348,74,1412,69,N,0,N,2.00,.57,4.48,10.20,-1.60,,.57,,1.50,-2.16,.01,
